CMF_ID,CMFlow,Mutation,Pathway,MutationSymbol,RegulatorSymbol,Regulon,MutationEnsembl,RegulatorEnsembl,MutationRegulatorEdge,-log10(p)_MutationRegulatorEdge,RegulatorRegulon_Spearman_R,RegulatorRegulon_Spearman_p-value,Regulon_stratification_t-statistic,-log10(p)_Regulon_stratification,Fraction_of_edges_correctly_aligned,Fraction_of_aligned_and_diff_exp_edges,number_downstream_regulons,number_differentially_expressed_regulons,CMFlowType
CMF-32800,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_up_MEOX2_up_2196,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_PID_NCI_NATURE_nonsilent_somatic,E_CADHERIN_SIGNALING_IN_KERATINOCYTES,NA,MEOX2,2196,NA,ENSG00000106511,1,1.896273296416324,0.3865662833822511,5.647822511674906e-21,3.326560548648988,2.908839545247589,1,0.2142857142857142,14,3,Mutated Pathway
CMF-32802,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_up_MEOX2_up_2199,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_PID_NCI_NATURE_nonsilent_somatic,E_CADHERIN_SIGNALING_IN_KERATINOCYTES,NA,MEOX2,2199,NA,ENSG00000106511,1,1.896273296416324,0.3282088010817104,3.1429806977587704e-15,2.696452189336828,2.0863867053141485,1,0.2142857142857142,14,3,Mutated Pathway
CMF-32806,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_up_FOXC1_up_655,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_PID_NCI_NATURE_nonsilent_somatic,E_CADHERIN_SIGNALING_IN_KERATINOCYTES,NA,FOXC1,655,NA,ENSG00000054598,1,1.3898122230758596,0.4455768287168645,4.375383691115867e-28,2.81830971083414,2.234828096384222,1,0.35,20,7,Mutated Pathway
CMF-32807,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_up_FOXC1_up_651,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_PID_NCI_NATURE_nonsilent_somatic,E_CADHERIN_SIGNALING_IN_KERATINOCYTES,NA,FOXC1,651,NA,ENSG00000054598,1,1.3898122230758596,0.4650293714297465,9.396365267908402e-31,2.942448148525004,2.3949301268397702,1,0.35,20,7,Mutated Pathway
CMF-32810,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_dn_PAX7_dn_3697,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_PID_NCI_NATURE_nonsilent_somatic,E_CADHERIN_SIGNALING_IN_KERATINOCYTES,NA,PAX7,3697,NA,ENSG00000009709,-1,2.841629462772394,-0.2463605130407882,5.087108580284498e-9,2.0900745239720004,1.4091357386851535,1,0.6666666666666666,3,2,Mutated Pathway
CMF-32816,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_up_STAT5A_up_2950,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_PID_NCI_NATURE_nonsilent_somatic,E_CADHERIN_SIGNALING_IN_KERATINOCYTES,NA,STAT5A,2950,NA,ENSG00000126561,1,2.907142926877667,0.373704675066504,1.3227228291549273e-19,2.6070860130922693,1.979036055532821,1,0.2857142857142857,21,6,Mutated Pathway
CMF-32817,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_up_STAT5A_up_2940,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_PID_NCI_NATURE_nonsilent_somatic,E_CADHERIN_SIGNALING_IN_KERATINOCYTES,NA,STAT5A,2940,NA,ENSG00000126561,1,2.907142926877667,0.5569341388555225,5.7705157060300484e-46,2.299796724422059,1.6282742650303628,1,0.2857142857142857,21,6,Mutated Pathway
CMF-32818,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_up_STAT5A_up_2945,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_PID_NCI_NATURE_nonsilent_somatic,E_CADHERIN_SIGNALING_IN_KERATINOCYTES,NA,STAT5A,2945,NA,ENSG00000126561,1,2.907142926877667,0.5468429441009107,4.657683886064093e-44,2.1541964616515585,1.4757946227590335,1,0.2857142857142857,21,6,Mutated Pathway
CMF-32822,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_up_SP1_up_1376,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_PID_NCI_NATURE_nonsilent_somatic,E_CADHERIN_SIGNALING_IN_KERATINOCYTES,NA,SP1,1376,NA,ENSG00000185591,1,2.0912595288875107,0.1943324833159385,4.592792667883687e-6,2.2765485333974698,1.6035369643194866,1,0.125,8,1,Mutated Pathway
CMF-32827,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_up_CEBPA_up_2596,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_PID_NCI_NATURE_nonsilent_somatic,E_CADHERIN_SIGNALING_IN_KERATINOCYTES,NA,CEBPA,2596,NA,ENSG00000245848,1,1.6764210279096152,0.273132384466871,7.856468538618223e-11,2.079985312128352,1.397745531092061,1,0.238095238095238,21,5,Mutated Pathway
CMF-32828,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_up_CEBPA_up_2587,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_PID_NCI_NATURE_nonsilent_somatic,E_CADHERIN_SIGNALING_IN_KERATINOCYTES,NA,CEBPA,2587,NA,ENSG00000245848,1,1.6764210279096152,0.4081148842588694,2.0772885399472245e-23,2.078306001819616,1.3970673274828092,1,0.238095238095238,21,5,Mutated Pathway
CMF-32832,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_dn_TEF_dn_2660,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_PID_NCI_NATURE_nonsilent_somatic,E_CADHERIN_SIGNALING_IN_KERATINOCYTES,NA,TEF,2660,NA,ENSG00000167074,-1,3.4822033503068752,-0.3088105830629313,1.4243048031651916e-13,3.164467619594473,2.693592870116679,1,0.2666666666666666,15,4,Mutated Pathway
CMF-32834,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_dn_TEF_dn_2656,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_PID_NCI_NATURE_nonsilent_somatic,E_CADHERIN_SIGNALING_IN_KERATINOCYTES,NA,TEF,2656,NA,ENSG00000167074,-1,3.4822033503068752,-0.2692209335724203,1.4883099319896094e-10,2.317536663196276,1.6492525290268525,1,0.2666666666666666,15,4,Mutated Pathway
CMF-32835,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_dn_TEF_dn_2659,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_PID_NCI_NATURE_nonsilent_somatic,E_CADHERIN_SIGNALING_IN_KERATINOCYTES,NA,TEF,2659,NA,ENSG00000167074,-1,3.4822033503068752,-0.2144542041734928,4.023134545220901e-7,2.6063942423951123,1.980072382807448,1,0.2666666666666666,15,4,Mutated Pathway
CMF-32836,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_up_SP3_up_3423,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_PID_NCI_NATURE_nonsilent_somatic,E_CADHERIN_SIGNALING_IN_KERATINOCYTES,NA,SP3,3423,NA,ENSG00000172845,1,1.6145281021627895,0.1683781132880608,7.465384946965379e-5,2.2715891694694244,1.5998530701496203,1,0.1666666666666666,12,2,Mutated Pathway
CMF-32839,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_up_MZF1_up_1013,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_PID_NCI_NATURE_nonsilent_somatic,E_CADHERIN_SIGNALING_IN_KERATINOCYTES,NA,MZF1,1013,NA,ENSG00000099326,1,2.181359478574098,0.2269687177994022,7.816035144319663e-8,2.399241155740252,1.7373258619543217,1,0.125,16,2,Mutated Pathway
CMF-32840,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_up_SF1_up_2411,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_PID_NCI_NATURE_nonsilent_somatic,E_CADHERIN_SIGNALING_IN_KERATINOCYTES,NA,SF1,2411,NA,ENSG00000168066,1,1.8984977937755396,0.1093962251410747,0.0103847416805336,2.066932594213168,1.3819735546296574,1,0.1666666666666666,6,1,Mutated Pathway
CMF-32841,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_dn_POU6F2_dn_2616,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_PID_NCI_NATURE_nonsilent_somatic,E_CADHERIN_SIGNALING_IN_KERATINOCYTES,NA,POU6F2,2616,NA,ENSG00000106536,-1,1.627221140898234,-0.2385007786487166,1.5842808667182392e-8,2.5577005649101165,1.9182888992069544,1,0.0833333333333333,12,1,Mutated Pathway
CMF-32846,ERBB_RECEPTOR_SIGNALING_NETWORK_up_MAF_up_184,ERBB_RECEPTOR_SIGNALING_NETWORK_PID_NCI_NATURE_nonsilent_somatic,ERBB_RECEPTOR_SIGNALING_NETWORK,NA,MAF,184,NA,ENSG00000178573,1,1.98566329373762,0.4531010540667795,4.2591906544578275e-29,2.21380452849698,1.52331644306104,1,0.0526315789473684,19,1,Mutated Pathway
CMF-32854,ERBB_RECEPTOR_SIGNALING_NETWORK_dn_TEF_dn_2660,ERBB_RECEPTOR_SIGNALING_NETWORK_PID_NCI_NATURE_nonsilent_somatic,ERBB_RECEPTOR_SIGNALING_NETWORK,NA,TEF,2660,NA,ENSG00000167074,-1,3.267586342429819,-0.3088105830629313,1.4243048031651916e-13,2.348085896148752,1.6579633396041855,1,0.1333333333333333,15,2,Mutated Pathway
CMF-32864,EPHA2_FORWARD_SIGNALING_up_IRF2_up_424,EPHA2_FORWARD_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,EPHA2_FORWARD_SIGNALING,NA,IRF2,424,ENSG00000142627,ENSG00000168310,1,2.8787891144353708,0.6305761837478454,4.321443278227655e-62,2.359181349448316,1.631012361159882,1,0.24,25,6,Mutated Pathway
CMF-32868,EPHA2_FORWARD_SIGNALING_up_NFKB1_up_299,EPHA2_FORWARD_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,EPHA2_FORWARD_SIGNALING,NA,NFKB1,299,ENSG00000142627,ENSG00000109320,1,1.6185183026013492,0.7727425956718023,7.149457807593363e-110,2.1130676758335123,1.3834832912747406,1,0.04,25,1,Mutated Pathway
CMF-32876,EPHA2_FORWARD_SIGNALING_up_ELF1_up_334,EPHA2_FORWARD_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,EPHA2_FORWARD_SIGNALING,NA,ELF1,334,ENSG00000142627,ENSG00000120690,1,1.3214916158924428,0.5845918979494944,1.5342715639809988e-51,2.041631047430746,1.3148662861280849,1,0.2083333333333333,24,5,Mutated Pathway
CMF-32879,EPHA2_FORWARD_SIGNALING_up_IRF1_up_113,EPHA2_FORWARD_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,EPHA2_FORWARD_SIGNALING,NA,IRF1,113,ENSG00000142627,ENSG00000125347,1,1.7985597929940162,0.3716515662246825,2.1602385590875645e-19,2.20478156603704,1.472272743696907,1,0.2,25,5,Mutated Pathway
CMF-32884,EPHA2_FORWARD_SIGNALING_up_STAT5A_up_2940,EPHA2_FORWARD_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,EPHA2_FORWARD_SIGNALING,NA,STAT5A,2940,ENSG00000142627,ENSG00000126561,1,2.256139287728176,0.5569341388555225,5.7705157060300484e-46,2.196657269167614,1.4630403950994808,1,0.1428571428571428,21,3,Mutated Pathway
CMF-32887,EPHA2_FORWARD_SIGNALING_up_ELK3_up_3610,EPHA2_FORWARD_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,EPHA2_FORWARD_SIGNALING,NA,ELK3,3610,ENSG00000142627,ENSG00000111145,1,1.9292514964992808,0.334162641717267,9.217187792124825e-16,2.285999751929298,1.5614976968731435,1,1,2,2,Mutated Pathway
CMF-32893,EPHA2_FORWARD_SIGNALING_dn_E2F1_up_530,EPHA2_FORWARD_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,EPHA2_FORWARD_SIGNALING,NA,E2F1,530,ENSG00000142627,ENSG00000101412,-1,1.7776260620571331,0.6201656764623934,1.50771877898473e-59,-2.3720761342245287,1.643823296459817,1,0.2222222222222222,18,4,Mutated Pathway
CMF-32901,EPHA2_FORWARD_SIGNALING_up_KLF4_up_2120,EPHA2_FORWARD_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,EPHA2_FORWARD_SIGNALING,NA,KLF4,2120,ENSG00000142627,ENSG00000136826,1,1.7208888967880096,0.3135864164055618,5.714192364183687e-14,2.3260345095617265,1.5899530711190328,1,0.2,10,2,Mutated Pathway
CMF-32905,EPHA2_FORWARD_SIGNALING_up_IRF8_up_403,EPHA2_FORWARD_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,EPHA2_FORWARD_SIGNALING,NA,IRF8,403,ENSG00000142627,ENSG00000140968,1,1.3262552683119502,0.5177106888466007,6.675741630067183e-39,2.664797635816472,1.947216401290972,1,0.2222222222222222,18,4,Mutated Pathway
CMF-32906,EPHA2_FORWARD_SIGNALING_up_IRF8_up_409,EPHA2_FORWARD_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,EPHA2_FORWARD_SIGNALING,NA,IRF8,409,ENSG00000142627,ENSG00000140968,1,1.3262552683119502,0.3299605354796036,2.196877487241142e-15,2.3493892972835924,1.612118474264108,1,0.2222222222222222,18,4,Mutated Pathway
CMF-33094,GMCSF_MEDIATED_SIGNALING_EVENTS_up_STAT5B_up_1544,GMCSF_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,GMCSF_MEDIATED_SIGNALING_EVENTS,NA,STAT5B,1544,NA,ENSG00000173757,1,1.9374227588514696,0.3095310289441794,1.242301488056027e-13,2.067325022905792,1.3415407212030122,1,0.2222222222222222,9,2,Mutated Pathway
CMF-33101,IL5_MEDIATED_SIGNALING_EVENTS_up_IRF2_up_424,IL5_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,IL5_MEDIATED_SIGNALING_EVENTS,NA,IRF2,424,ENSG00000113525,ENSG00000168310,1,2.6131565641923853,0.6305761837478454,4.321443278227655e-62,2.039805665981116,1.3134901177306944,1,0.24,25,6,Mutated Pathway
CMF-33115,IL5_MEDIATED_SIGNALING_EVENTS_up_STAT5A_up_2940,IL5_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,IL5_MEDIATED_SIGNALING_EVENTS,NA,STAT5A,2940,ENSG00000113525,ENSG00000126561,1,2.0929959052821783,0.5569341388555225,5.7705157060300484e-46,2.173720758500675,1.4374254559183104,1,0.1428571428571428,21,3,Mutated Pathway
CMF-33120,IL5_MEDIATED_SIGNALING_EVENTS_up_STAT5B_up_1544,IL5_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,IL5_MEDIATED_SIGNALING_EVENTS,NA,STAT5B,1544,ENSG00000113525,ENSG00000173757,1,2.040386210613921,0.3095310289441794,1.242301488056027e-13,2.250408599010414,1.5122233008509092,1,0.3333333333333333,9,3,Mutated Pathway
CMF-33126,IL5_MEDIATED_SIGNALING_EVENTS_up_KLF4_up_2120,IL5_MEDIATED_SIGNALING_EVENTS_PID_NCI_NATURE_nonsilent_somatic,IL5_MEDIATED_SIGNALING_EVENTS,NA,KLF4,2120,ENSG00000113525,ENSG00000136826,1,1.3100224256960549,0.3135864164055618,5.714192364183687e-14,2.147795634221892,1.4117108179347584,1,0.3,10,3,Mutated Pathway
CMF-33204,FC_EPSILON_RECEPTOR_I_SIGNALING_IN_MAST_CELLS_up_STAT5B_up_1544,FC_EPSILON_RECEPTOR_I_SIGNALING_IN_MAST_CELLS_PID_NCI_NATURE_nonsilent_somatic,FC_EPSILON_RECEPTOR_I_SIGNALING_IN_MAST_CELLS,NA,STAT5B,1544,NA,ENSG00000173757,1,1.9097643699185995,0.3095310289441794,1.242301488056027e-13,2.6363604114717,1.94798986408476,1,0.2222222222222222,9,2,Mutated Pathway
CMF-33205,FC_EPSILON_RECEPTOR_I_SIGNALING_IN_MAST_CELLS_up_STAT5B_up_1546,FC_EPSILON_RECEPTOR_I_SIGNALING_IN_MAST_CELLS_PID_NCI_NATURE_nonsilent_somatic,FC_EPSILON_RECEPTOR_I_SIGNALING_IN_MAST_CELLS,NA,STAT5B,1546,NA,ENSG00000173757,1,1.9097643699185995,0.3334209151935545,1.0754817973793922e-15,2.024890846246742,1.315751963436094,1,0.2222222222222222,9,2,Mutated Pathway
CMF-33218,EPHRIN_B_REVERSE_SIGNALING_up_NFKB1_up_299,EPHRIN_B_REVERSE_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,EPHRIN_B_REVERSE_SIGNALING,NA,NFKB1,299,NA,ENSG00000109320,1,1.4188891084180555,0.7727425956718023,7.149457807593363e-110,2.3756056708576816,1.654692554763565,1,0.16,25,4,Mutated Pathway
CMF-33228,EPHRIN_B_REVERSE_SIGNALING_up_IRF1_up_113,EPHRIN_B_REVERSE_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,EPHRIN_B_REVERSE_SIGNALING,NA,IRF1,113,NA,ENSG00000125347,1,1.9971674867973497,0.3716515662246825,2.1602385590875645e-19,2.274008362535109,1.5530919734813486,0.8,0.16,25,5,Mutated Pathway
CMF-33232,EPHRIN_B_REVERSE_SIGNALING_up_TEAD3_up_2107,EPHRIN_B_REVERSE_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,EPHRIN_B_REVERSE_SIGNALING,NA,TEAD3,2107,NA,ENSG00000007866,1,1.5587596746396473,0.5303092781400276,4.529066943232212e-41,2.0896989612415284,1.3682604251878454,1,0.2,15,3,Mutated Pathway
CMF-33237,EPHRIN_B_REVERSE_SIGNALING_up_STAT5A_up_2950,EPHRIN_B_REVERSE_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,EPHRIN_B_REVERSE_SIGNALING,NA,STAT5A,2950,NA,ENSG00000126561,1,2.5036387662381085,0.373704675066504,1.3227228291549273e-19,2.165817631948688,1.4465664979737436,1,0.2857142857142857,21,6,Mutated Pathway
CMF-33238,EPHRIN_B_REVERSE_SIGNALING_up_STAT5A_up_2940,EPHRIN_B_REVERSE_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,EPHRIN_B_REVERSE_SIGNALING,NA,STAT5A,2940,NA,ENSG00000126561,1,2.5036387662381085,0.5569341388555225,5.7705157060300484e-46,2.456913950891418,1.7415541950708298,1,0.2857142857142857,21,6,Mutated Pathway
CMF-33239,EPHRIN_B_REVERSE_SIGNALING_up_STAT5A_up_2958,EPHRIN_B_REVERSE_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,EPHRIN_B_REVERSE_SIGNALING,NA,STAT5A,2958,NA,ENSG00000126561,1,2.5036387662381085,0.5407267856545183,6.2055812023523984e-43,2.025720277823956,1.3097473765521357,1,0.2857142857142857,21,6,Mutated Pathway
CMF-33242,EPHRIN_B_REVERSE_SIGNALING_up_ELK3_up_3610,EPHRIN_B_REVERSE_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,EPHRIN_B_REVERSE_SIGNALING,NA,ELK3,3610,NA,ENSG00000111145,1,1.7536382432490132,0.334162641717267,9.217187792124825e-16,2.434077130769735,1.7274290031666912,1,1,2,2,Mutated Pathway
CMF-33245,EPHRIN_B_REVERSE_SIGNALING_up_STAT5B_up_1544,EPHRIN_B_REVERSE_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,EPHRIN_B_REVERSE_SIGNALING,NA,STAT5B,1544,NA,ENSG00000173757,1,2.266561498634027,0.3095310289441794,1.242301488056027e-13,2.1844628693947112,1.4630061503316638,1,0.4444444444444444,9,4,Mutated Pathway
CMF-33246,EPHRIN_B_REVERSE_SIGNALING_up_STAT5B_up_1546,EPHRIN_B_REVERSE_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,EPHRIN_B_REVERSE_SIGNALING,NA,STAT5B,1546,NA,ENSG00000173757,1,2.266561498634027,0.3334209151935545,1.0754817973793922e-15,2.294682854882012,1.5748197450286974,1,0.4444444444444444,9,4,Mutated Pathway
CMF-33250,EPHRIN_B_REVERSE_SIGNALING_up_CEBPA_up_2596,EPHRIN_B_REVERSE_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,EPHRIN_B_REVERSE_SIGNALING,NA,CEBPA,2596,NA,ENSG00000245848,1,1.586133018291719,0.273132384466871,7.856468538618223e-11,2.27471289211972,1.5507439471969628,1,0.1904761904761904,21,4,Mutated Pathway
CMF-33251,EPHRIN_B_REVERSE_SIGNALING_up_CEBPA_up_2604,EPHRIN_B_REVERSE_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,EPHRIN_B_REVERSE_SIGNALING,NA,CEBPA,2604,NA,ENSG00000245848,1,1.586133018291719,0.2991552984040863,8.585181705457244e-13,2.479880464939598,1.7605480212833398,1,0.1904761904761904,21,4,Mutated Pathway
CMF-33254,EPHRIN_B_REVERSE_SIGNALING_up_IRF8_up_403,EPHRIN_B_REVERSE_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,EPHRIN_B_REVERSE_SIGNALING,NA,IRF8,403,NA,ENSG00000140968,1,1.3143305561835708,0.5177106888466007,6.675741630067183e-39,2.7596582189328127,2.0767082481747963,1,0.1666666666666666,18,3,Mutated Pathway
CMF-33255,EPHRIN_B_REVERSE_SIGNALING_up_IRF8_up_409,EPHRIN_B_REVERSE_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,EPHRIN_B_REVERSE_SIGNALING,NA,IRF8,409,NA,ENSG00000140968,1,1.3143305561835708,0.3299605354796036,2.196877487241142e-15,2.059800133280377,1.3397285484688084,1,0.1666666666666666,18,3,Mutated Pathway
CMF-33259,IL2_SIGNALING_EVENTS_MEDIATED_BY_PI3K_up_IRF2_up_416,IL2_SIGNALING_EVENTS_MEDIATED_BY_PI3K_PID_NCI_NATURE_nonsilent_somatic,IL2_SIGNALING_EVENTS_MEDIATED_BY_PI3K,NA,IRF2,416,ENSG00000109471,ENSG00000168310,1,3.3526346492591177,0.588297425439722,2.4990299088819376e-52,2.0492003624313138,1.334108203074381,1,0.24,25,6,Mutated Pathway
CMF-33260,IL2_SIGNALING_EVENTS_MEDIATED_BY_PI3K_up_IRF2_up_424,IL2_SIGNALING_EVENTS_MEDIATED_BY_PI3K_PID_NCI_NATURE_nonsilent_somatic,IL2_SIGNALING_EVENTS_MEDIATED_BY_PI3K,NA,IRF2,424,ENSG00000109471,ENSG00000168310,1,3.3526346492591177,0.6305761837478454,4.321443278227655e-62,2.6540262435665656,1.954470992606319,1,0.24,25,6,Mutated Pathway
CMF-33278,IL2_SIGNALING_EVENTS_MEDIATED_BY_PI3K_up_STAT5B_up_1544,IL2_SIGNALING_EVENTS_MEDIATED_BY_PI3K_PID_NCI_NATURE_nonsilent_somatic,IL2_SIGNALING_EVENTS_MEDIATED_BY_PI3K,NA,STAT5B,1544,ENSG00000109471,ENSG00000173757,1,1.5128773689667672,0.3095310289441794,1.242301488056027e-13,2.250069691875709,1.5251977801036272,1,0.2222222222222222,9,2,Mutated Pathway
CMF-33289,ERBB1_DOWNSTREAM_SIGNALING_up_IRF2_up_417,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,IRF2,417,NA,ENSG00000168310,1,1.8366948558841925,0.3914883194251179,1.6273788437504803e-21,2.453301107215013,1.8006639226856085,1,0.32,25,8,Mutated Pathway
CMF-33290,ERBB1_DOWNSTREAM_SIGNALING_up_IRF2_up_426,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,IRF2,426,NA,ENSG00000168310,1,1.8366948558841925,0.3405319751138941,2.4082569349781315e-16,2.470284869080402,1.8248987098164065,1,0.32,25,8,Mutated Pathway
CMF-33292,ERBB1_DOWNSTREAM_SIGNALING_up_IRF2_up_424,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,IRF2,424,NA,ENSG00000168310,1,1.8366948558841925,0.6305761837478454,4.321443278227655e-62,2.7675097096308456,2.1789818037380546,1,0.32,25,8,Mutated Pathway
CMF-33302,ERBB1_DOWNSTREAM_SIGNALING_up_TP53_up_1776,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,TP53,1776,NA,ENSG00000141510,1,1.3978829699736035,0.3461617634801988,7.164278224062914e-17,2.3807373755554613,1.7228015334537536,1,0.5384615384615384,13,7,Mutated Pathway
CMF-33303,ERBB1_DOWNSTREAM_SIGNALING_up_TP53_up_1773,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,TP53,1773,NA,ENSG00000141510,1,1.3978829699736035,0.3451233232537328,8.976324065784575e-17,2.454445579001882,1.8059609111846424,1,0.5384615384615384,13,7,Mutated Pathway
CMF-33304,ERBB1_DOWNSTREAM_SIGNALING_up_TP53_up_1778,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,TP53,1778,NA,ENSG00000141510,1,1.3978829699736035,0.3570823395377968,6.353559353299427e-18,2.539547257006076,1.906392640932632,1,0.5384615384615384,13,7,Mutated Pathway
CMF-33308,ERBB1_DOWNSTREAM_SIGNALING_dn_NR1H4_dn_2344,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,NR1H4,2344,NA,ENSG00000012504,-1,2.012629432175607,-0.236269125348259,2.1717255546010852e-8,2.185765851652783,1.5103321186957552,1,0.1666666666666666,6,1,Mutated Pathway
CMF-33309,ERBB1_DOWNSTREAM_SIGNALING_up_SREBF1_up_2507,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,SREBF1,2507,NA,ENSG00000072310,1,1.6433449644223934,0.3382795785016258,3.884876217836402e-16,2.028700937932053,1.34839850792671,1,0.25,12,3,Mutated Pathway
CMF-33311,ERBB1_DOWNSTREAM_SIGNALING_up_SREBF1_up_2498,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,SREBF1,2498,NA,ENSG00000072310,1,1.6433449644223934,0.3281347882434362,3.1907385401537325e-15,2.0194507201513794,1.3403953656362158,1,0.25,12,3,Mutated Pathway
CMF-33312,ERBB1_DOWNSTREAM_SIGNALING_up_MAF_up_185,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,MAF,185,NA,ENSG00000178573,1,2.8099080607274463,0.5041632039231617,1.1409910202983428e-36,1.9983854694261185,1.319271895675476,1,0.2105263157894736,19,4,Mutated Pathway
CMF-33313,ERBB1_DOWNSTREAM_SIGNALING_up_MAF_up_184,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,MAF,184,NA,ENSG00000178573,1,2.8099080607274463,0.4531010540667795,4.2591906544578275e-29,2.001747417559073,1.3244636087708084,1,0.2105263157894736,19,4,Mutated Pathway
CMF-33317,ERBB1_DOWNSTREAM_SIGNALING_up_ELF1_up_334,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,ERBB1_DOWNSTREAM_SIGNALING,NA,ELF1,334,NA,ENSG00000120690,1,1.4098016042095418,0.5845918979494944,1.5342715639809988e-51,2.307096547929961,1.640383547720557,1,0.1666666666666666,24,4,Mutated Pathway
